row_number,label,dataset_name,state_name,title
205,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,Term elective induction of labour and perinatal outcomes in obese women: Retrospective cohort study
24,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,Induction of labor with three different techniques at 41 weeks of gestation or spontaneous follow-up until 42 weeks in women with definitely unfavorable cervical scores
178,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,"Risk of adverse pregnancy outcomes by pre-pregnancy Body Mass Index among Italian population: a retrospective population-based cohort study on 27,807 deliveries"
312,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,Elective delivery of infants with macrosomia in diabetic women: Reduced shoulder dystocia versus increased cesarean deliveries
80,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,Reply
3,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,Pregnancy and parturition negatively impact vaginal angle and alter expression of vaginal MMP-9
42,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,Shoulder dystocia: Guidelines for clinical practice from the French College of Gynecologists and Obstetricians (CNGOF)
279,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,Risk factors for anal sphincter tear in multiparas
191,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_27.h5,The FL/AC Ratio for Prediction of Shoulder Dystocia in Women with Gestational Diabetes
323,1,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,Recurrence rate of shoulder dystocia
86,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,How safe is GP obstetrics? An assessment of antenatal risk factors and perinatal outcomes in one rural practice
205,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,Term elective induction of labour and perinatal outcomes in obese women: Retrospective cohort study
24,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,Induction of labor with three different techniques at 41 weeks of gestation or spontaneous follow-up until 42 weeks in women with definitely unfavorable cervical scores
178,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,"Risk of adverse pregnancy outcomes by pre-pregnancy Body Mass Index among Italian population: a retrospective population-based cohort study on 27,807 deliveries"
312,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,Elective delivery of infants with macrosomia in diabetic women: Reduced shoulder dystocia versus increased cesarean deliveries
80,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,Reply
3,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,Pregnancy and parturition negatively impact vaginal angle and alter expression of vaginal MMP-9
42,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,Shoulder dystocia: Guidelines for clinical practice from the French College of Gynecologists and Obstetricians (CNGOF)
279,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,Risk factors for anal sphincter tear in multiparas
191,0,data\Shoulderdystocia_recurrence_noisy_inclusion.csv,output\simulation\Shoulderdystocia_recurrence_noisy_inclusion\state_files\state_Shoulderdystocia_recurrence_noisy_inclusion_323.h5,The FL/AC Ratio for Prediction of Shoulder Dystocia in Women with Gestational Diabetes
273,1,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Magnetic resonance imaging is comparable to computed tomography for determination of glenoid version but does not accurately distinguish between Walch B2 and C classifications
315,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Gorham's disease: treatment with an autologous iliac bone graft and a reverse total shoulder arthroplasty
282,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
32,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Influence of cuff muscle fatty degeneration on anatomic and functional outcomes after simple suture of full-thickness tears
282,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
90,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,A bilateral posterior shoulder dislocation caused by humeral head osteonecrosis
271,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Glenoid Bone Loss in Traumatic Glenohumeral Instability in the Adolescent Population
280,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Management and Surgical Options for Articular Defects in the Shoulder
339,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Magnetic Resonance Imaging Correlates With Computed Tomography for Glenoid Version Calculation Despite Lack of Visibility of Medial Scapula
7,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Management of recent first-time anterior shoulder dislocations
55,0,data\Shoulder_replacement_diagnostic_expert_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_expert_inclusion\state_files\state_Shoulder_replacement_diagnostic_expert_inclusion_273.h5,Reverse shoulder arthroplasty combined with a modified latissimus dorsi and teres major tendon transfer for shoulder pseudoparalysis associated with dropping arm
273,1,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Magnetic resonance imaging is comparable to computed tomography for determination of glenoid version but does not accurately distinguish between Walch B2 and C classifications
315,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Gorham's disease: treatment with an autologous iliac bone graft and a reverse total shoulder arthroplasty
282,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
32,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Influence of cuff muscle fatty degeneration on anatomic and functional outcomes after simple suture of full-thickness tears
282,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
90,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,A bilateral posterior shoulder dislocation caused by humeral head osteonecrosis
271,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Glenoid Bone Loss in Traumatic Glenohumeral Instability in the Adolescent Population
280,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Management and Surgical Options for Articular Defects in the Shoulder
339,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Magnetic Resonance Imaging Correlates With Computed Tomography for Glenoid Version Calculation Despite Lack of Visibility of Medial Scapula
7,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Management of recent first-time anterior shoulder dislocations
55,0,data\Shoulder_replacement_diagnostic_fulltext_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_fulltext_inclusion\state_files\state_Shoulder_replacement_diagnostic_fulltext_inclusion_273.h5,Reverse shoulder arthroplasty combined with a modified latissimus dorsi and teres major tendon transfer for shoulder pseudoparalysis associated with dropping arm
254,1,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,"Interobserver and intraobserver comparison of imaging glenoid morphology, glenoid version and humeral head subluxation"
315,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Gorham's disease: treatment with an autologous iliac bone graft and a reverse total shoulder arthroplasty
282,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
32,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Influence of cuff muscle fatty degeneration on anatomic and functional outcomes after simple suture of full-thickness tears
282,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
90,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,A bilateral posterior shoulder dislocation caused by humeral head osteonecrosis
271,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Glenoid Bone Loss in Traumatic Glenohumeral Instability in the Adolescent Population
280,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Management and Surgical Options for Articular Defects in the Shoulder
339,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Magnetic Resonance Imaging Correlates With Computed Tomography for Glenoid Version Calculation Despite Lack of Visibility of Medial Scapula
7,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Management of recent first-time anterior shoulder dislocations
55,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_254.h5,Reverse shoulder arthroplasty combined with a modified latissimus dorsi and teres major tendon transfer for shoulder pseudoparalysis associated with dropping arm
273,1,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Magnetic resonance imaging is comparable to computed tomography for determination of glenoid version but does not accurately distinguish between Walch B2 and C classifications
315,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Gorham's disease: treatment with an autologous iliac bone graft and a reverse total shoulder arthroplasty
282,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
32,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Influence of cuff muscle fatty degeneration on anatomic and functional outcomes after simple suture of full-thickness tears
282,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
90,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,A bilateral posterior shoulder dislocation caused by humeral head osteonecrosis
271,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Glenoid Bone Loss in Traumatic Glenohumeral Instability in the Adolescent Population
280,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Management and Surgical Options for Articular Defects in the Shoulder
339,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Magnetic Resonance Imaging Correlates With Computed Tomography for Glenoid Version Calculation Despite Lack of Visibility of Medial Scapula
7,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Management of recent first-time anterior shoulder dislocations
55,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_273.h5,Reverse shoulder arthroplasty combined with a modified latissimus dorsi and teres major tendon transfer for shoulder pseudoparalysis associated with dropping arm
341,1,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Qualitative and quantitative analysis of glenoid bone stock and glenoid version: inter-reader analysis and correlation with rotator cuff tendinopathy and atrophy in patients with shoulder osteoarthritis
315,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Gorham's disease: treatment with an autologous iliac bone graft and a reverse total shoulder arthroplasty
282,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
32,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Influence of cuff muscle fatty degeneration on anatomic and functional outcomes after simple suture of full-thickness tears
282,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Low-grade central osteosarcoma in proximal humerus: A rare entity
90,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,A bilateral posterior shoulder dislocation caused by humeral head osteonecrosis
271,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Glenoid Bone Loss in Traumatic Glenohumeral Instability in the Adolescent Population
280,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Management and Surgical Options for Articular Defects in the Shoulder
339,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Magnetic Resonance Imaging Correlates With Computed Tomography for Glenoid Version Calculation Despite Lack of Visibility of Medial Scapula
7,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Management of recent first-time anterior shoulder dislocations
55,0,data\Shoulder_replacement_diagnostic_noisy_inclusion.csv,output\simulation\Shoulder_replacement_diagnostic_noisy_inclusion\state_files\state_Shoulder_replacement_diagnostic_noisy_inclusion_341.h5,Reverse shoulder arthroplasty combined with a modified latissimus dorsi and teres major tendon transfer for shoulder pseudoparalysis associated with dropping arm
184,1,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,A comparative analysis of work-related outcomes after humeral hemiarthroplasty and reverse total shoulder arthroplasty
379,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,Can a functional difference be detected in reverse arthroplasty with 135 degrees versus 155 degrees prosthesis for the treatment of rotator cuff arthropathy: a prospective randomized study
374,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,Perioperative Serum 25-Hydroxyvitamin D Levels Affect Revision Surgery Rates After Arthroscopic Rotator Cuff Repair
311,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,Short and midterm results of reverse shoulder arthroplasty according to the preoperative etiology
373,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,The Influence of Different Rotator Cuff Deficiencies on Shoulder Stability Following Reverse Shoulder Arthroplasty
48,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,Predictors of scapular notching in patients managed with the Delta III reverse total shoulder replacement
252,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,Intraoperative bone tunnel laceration affects integrity of arthroscopic transosseous rotator cuff repair with a tunneling device
149,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,Anatomic and Reverse Total Shoulder Arthroplasty in Patients Older Than 80 Years
28,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,Multiple Treatment Comparisons for Large and Massive Rotator Cuff Tears: A Network Meta-analysis
112,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,"Fluoroscopy-guided implantation of subacromial ""biodegradable spacer"" using local anesthesia in patients with irreparable rotator cuff tear"
297,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_184.h5,Comminuted periprosthetic humeral fracture after reverse shoulder prosthesis
306,1,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Functional outcome of hemiarthroplasty compared with reverse total shoulder arthroplasty in the treatment of rotator cuff tear arthropathy
379,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Can a functional difference be detected in reverse arthroplasty with 135 degrees versus 155 degrees prosthesis for the treatment of rotator cuff arthropathy: a prospective randomized study
374,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Perioperative Serum 25-Hydroxyvitamin D Levels Affect Revision Surgery Rates After Arthroscopic Rotator Cuff Repair
311,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Short and midterm results of reverse shoulder arthroplasty according to the preoperative etiology
373,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,The Influence of Different Rotator Cuff Deficiencies on Shoulder Stability Following Reverse Shoulder Arthroplasty
48,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Predictors of scapular notching in patients managed with the Delta III reverse total shoulder replacement
252,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Intraoperative bone tunnel laceration affects integrity of arthroscopic transosseous rotator cuff repair with a tunneling device
149,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Anatomic and Reverse Total Shoulder Arthroplasty in Patients Older Than 80 Years
28,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Multiple Treatment Comparisons for Large and Massive Rotator Cuff Tears: A Network Meta-analysis
112,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,"Fluoroscopy-guided implantation of subacromial ""biodegradable spacer"" using local anesthesia in patients with irreparable rotator cuff tear"
297,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_306.h5,Comminuted periprosthetic humeral fracture after reverse shoulder prosthesis
312,1,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_312.h5,Comparison of functional outcomes of reverse shoulder arthroplasty with those of hemiarthroplasty in the treatment of cuff-tear arthropathy: a matched-pair analysis
379,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_312.h5,Can a functional difference be detected in reverse arthroplasty with 135 degrees versus 155 degrees prosthesis for the treatment of rotator cuff arthropathy: a prospective randomized study
374,0,data\Shoulder_replacement_surgery_expert_inclusion.csv,output\simulation\Shoulder_replacement_surgery_expert_inclusion\state_files\state_Shoulder_replacement_surgery_expert_inclusion_312.h5,Perioperative Serum 25-Hydroxyvitamin D Levels Affect Revision Surgery Rates After Arthroscopic Rotator Cuff Repair
